com.aba.wesleycampos.mediakroton;KROTON;4.2;105;10000;2017-02-18
br.com.ulife;ANIMA;2.9;219;10000;2019-10-22
br.com.verga.vmobile.nre;AFYA;1.9;59;5000;2020-05-27
br.com.verga.vmobile.ser;SER EDUCACIONAL;3.1;3005;100000;2019-10-23
br.com.grupoboticario.boticariorepresentante;BOTICARIO CONSULTORA;2.9;11478;1000000;2020-08-10
br.com.grupofleury.fleury;FLEURY;3.9;27;10000;2020-06-26
br.com.sulamerica.sam.saude;SULAMERICA SAUDE;4.2;50033;1000000;2020-08-11
br.com.gndi.beneficiario.gndieasy;NOTREDAME INTERMEDICA;4.1;35182;1000000;2020-08-05
br.com.bradseg.segurobradescosaude;BRADESCO SAUDE;2.1;8706;1000000;2020-07-09
com.app99.driver;99 DRIVER;3.8;102594;10000000;2020-08-14
br.com.buscape.MainPack;BUSCAPE;4.4;128693;10000000;2020-08-05
com.cabify.driver;CABIFY DRIVER;4.1;45217;1000000;2020-08-11
br.com.carrefour;CARREFOUR;2.9;24939;1000000;2020-06-05
br.com.cea.appb2c;CEA;3.9;26997;5000000;2020-08-12
br.com.sbf.centauro;CENTAURO;4.1;78132;5000000;2020-07-24
com.cvc.minhacvc;CVC;2.7;5717;1000000;2020-08-07
com.gm.decolar;DECOLAR;4.2;166995;10000000;2020-08-12
com.ebay.mobile;EBAY;4.7;3379610;100000000;2020-07-29
br.com.elo7.appbuyer;ELO7;4.5;53474;1000000;2020-08-04
br.com.enjoei.app;ENJOEI;4.2;105634;5000000;2020-08-10
com.farfetch.farfetchshop;FARFETCH;3.8;3876;1000000;2020-08-10
br.com.fastshop.ecommerce.beta;FAST SHOP;4.2;5693;1000000;2020-08-06
br.com.kplay.evgrupohinode;HINODE CONSULTORA;4.2;58;100000;2020-08-11
br.com.leroymerlin;LEROY MERLIN;4.1;2376;500000;2020-01-29
br.com.lojasrenner;LOJAS RENNER;4.6;97503;10000000;2020-08-10
com.mobly;MOBLY;2.7;8175;1000000;2020-08-03
net.natura.semprepresente;NATURA;4.5;88704;5000000;2020-08-13
net.natura.cn;NATURA CONSULTORA;4.4;162912;1000000;2020-08-10
br.com.netshoes.app;NETSHOES;3.9;303794;10000000;2020-08-11
com.schibsted.bomnegocio.androidApp;OLX;4.4;1366850;50000000;2020-08-14
br.com.riachuelo.app;RIACHUELO;3.7;4980;1000000;2020-08-14
br.com.ricardoeletro;RICARDO ELETRO;2.3;823;500000;2020-06-15
br.com.arezzo.schutz;SCHUTZ;4.7;508;100000;2020-07-17
com.cvc.subviagens;SUBMARINO VIAGENS;3.2;828;100000;2020-07-22
com.conductor.tokstok.card;TOKPAY;2.8;117;10000;2020-07-22
com.ubercab.driver;UBER DRIVER;4.0;2024718;50000000;2020-08-10
unimedbh.UnimedBH;UNIMED BH;4.5;5252;100000;2020-07-25
br.coop.unimed.cliente;UNIMED COOP;2.3;2555;500000;2020-07-29
br.com.UnimedRio.Associado;UNIMED RIO;3.1;1227;100000;2020-01-10
tellerina.com.br.vivara;VIVARA;3.0;660;100000;2020-01-13
com.contextlogic.wish;WISH;4.3;10069130;500000000;2020-08-06
com.inditex.zara;ZARA;4.0;159470;10000000;2020-08-12
br.com.zattini;ZATTINI;3.7;43782;5000000;2020-08-11
com.zoom.zoomandroid;ZOOM;4.4;129064;10000000;2020-08-05
br.com.intermedium;INTER;4.5;368482;10000000;2020-08-10
com.nu.production;NUBANK;4.5;417501;10000000;2020-08-11
br.com.neon;NEON;4.4;193822;10000000;2020-07-30
br.com.bradesco.next;NEXT;4.4;164365;5000000;2020-08-15
br.com.uol.ps.myaccount;PAGSEGURO;4.7;738105;10000000;2020-08-07
br.com.bancopan.cartoes;PAN;3.6;55246;5000000;2020-08-10
br.com.original.bank;ORIGINAL;3.8;78305;5000000;2020-08-03
com.bs2.mobilebanking.hub.conta.digital;BS2;4.6;18126;1000000;2020-08-07
goova.sofisa.client.v2;SOFISA;4.3;9508;500000;2020-08-13
com.c6bank.app;C6 BANK;4.3;70298;1000000;2020-08-06
com.mercadolibre;MERCADO LIVRE;4.8;9404512;100000000;2020-08-11
com.amazon.mShop.android.shopping;AMAZON SHOPPING;4.1;1471505;100000000;2020-08-10
com.amazon.avod.thirdpartyclient;AMAZON PRIME;4.4;1928468;100000000;2020-08-03
br.com.bb.android;BANCO DO BRASIL;4.6;2525168;50000000;2020-08-14
com.itau;ITAU;4.4;1492866;10000000;2020-07-29
com.santander.app;SANTANDER;4.3;1341906;10000000;2020-08-13
com.bradesco;BRADESCO;4.4;1630160;50000000;2020-07-21
br.com.gabba.Caixa;CAIXA ECONOMICA FEDERAL;4.4;1705141;50000000;2020-06-25
com.b2w.americanas;AMERICANAS;4.2;423865;50000000;2020-08-02
com.b2w.submarino;SUBMARINO;4.0;91642;10000000;2020-08-04
com.b2w.shoptime;SHOPTIME;4.4;102932;10000000;2020-08-04
com.luizalabs.mlapp;MAGAZINE LUIZA;4.3;424353;50000000;2020-07-23
com.novapontocom.casasbahia;CASAS BAHIA;3.8;138433;10000000;2020-08-15
com.br.GeraTech.Genial;GENIAL;4.5;1198;50000;2020-07-16
com.sonyericsson.pontofrio;PONTO FRIO;3.7;32843;10000000;2020-08-15
com.novapontocom.extra;EXTRA;2.8;26870;1000000;2018-07-16
com.portal.android;STONE;3.9;1372;500000;2020-08-14
br.com.agipag.app;AGIBANK;3.2;22641;1000000;2020-08-04
br.com.meupag;MEU PAG!;3.7;98473;5000000;2020-07-29
com.mercadopago.wallet;MERCADO PAGO;4.5;1262328;10000000;2020-08-13
com.btg.pactual.digital.mobile;BTG PACTUAL;4.4;13921;1000000;2020-08-13
com.picpay;PICPAY;3.7;258699;10000000;2020-08-15
br.com.digio;DIGIO;4.4;354853;5000000;2020-07-27
br.com.cielo.hyaku;CIELO;2.5;1242;100000;2020-06-16
br.com.rico.mobile;RICO;4.6;109691;1000000;2020-08-12
com.b2winc.amedigital;AME DIGITAL;4.4;137910;5000000;2020-08-12
com.itau.iti;ITI;3.8;10712;1000000;2020-08-14
com.recarga.recarga;RECARGAPAY;4.1;470703;10000000;2020-08-14
com.itaucard.activity;ITAUCARD;4.3;431853;10000000;2020-08-10
br.com.santander.way;SANTANDER WAY;4.4;989116;10000000;2020-08-02
br.com.bradesco.cartoes;BRADESCO CARTOES;3.9;161098;10000000;2020-06-25
com.bs2.banco.conta.digital.flamengo;BS2 FLAMENGO;4.7;14174;100000;2020-06-25
br.com.xp.carteira;XP INVESTIMENTOS;4.7;118008;1000000;2020-08-13
br.com.orama.mobile;ORAMA;4.4;789;100000;2020-08-01
br.com.easynvest.rendafixa;EASYNVEST;3.9;24057;1000000;2020-08-14
br.com.clear.droid;CLEAR;2.8;16692;1000000;2019-11-23
br.com.invistacompi.app;PI INVESTIMENTOS;2.6;487;50000;2020-07-08
com.airbnb.android;AIRBNB;4.6;980149;50000000;2020-08-11
com.alibaba.aliexpresshd;ALIEXPRESS;4.5;10055688;100000000;2020-08-14
amaro.amaroandroid;AMARO;4.6;7106;1000000;2020-07-13
br.com.arezzo;AREZZO;4.8;2053;100000;2020-07-01
com.gmail.fernandolabrada.avon;AVON;1.9;257;100000;2019-07-18
br.com.avon.mobile_commerce;AVON CONSULTORA;4.7;66551;1000000;2020-07-29
br.com.belezanaweb.android;BELEZA NA WEB;4.6;11868;1000000;2020-08-10
com.booking;BOOKING;4.7;2706061;100000000;2020-08-11
br.com.amil.beneficiarios;AMIL;4.1;116982;1000000;2020-08-07
com.unimed.guiamdico;UNIMED;2.6;10165;1000000;2019-10-16
br.com.hapvida.hapvida;HAPVIDA;3.7;4722;1000000;2020-06-12
com.boticario.mobile;BOTICARIO;4.5;17083;1000000;2020-08-10
br.com.hermespardini.app;HERMES PARDINI;3.2;568;100000;2020-07-29
com.localiza.mobile;LOCALIZA;4.6;8508;1000000;2020-08-12
br.com.unidas.apprac.android;UNIDAS;2.6;655;100000;2020-07-26
com.goodtravelsoftware.sharecar.toyotabrazil;TOYOTA MOBILITY SERVICES;2.2;144;50000;2020-08-04
br.com.moobie.android;MOOBIE;4.2;5587;500000;2020-07-23
com.cabify.rider;CABIFY;4.0;145539;10000000;2020-08-12
com.taxis99;99;4.6;1551721;50000000;2020-08-14
com.ubercab;UBER;3.9;7074659;500000000;2020-08-10
com.rentcars.rentcarscom;RENTCARS;4.3;3776;1000000;2020-08-07
br.com.appfactory.movida;MOVIDA;3.5;2640;500000;2020-08-07
br.unip.secretariaonlineunip;UNIP;3.6;3754;500000;2019-06-11
br.uninovemobile;UNINOVE;3.7;7269;500000;2020-01-15
br.estacio.estaciomobile;ESTACIO;4.0;3994;100000;2020-08-09
com.aba.wesleycampos.mediakroton;KROTON;4.2;105;10000;2017-02-18
br.com.ulife;ANIMA;2.9;219;10000;2019-10-22
br.com.verga.vmobile.nre;AFYA;1.9;59;5000;2020-05-27
br.com.verga.vmobile.ser;SER EDUCACIONAL;3.1;3005;100000;2019-10-23
br.com.grupoboticario.boticariorepresentante;BOTICARIO CONSULTORA;2.9;11495;1000000;2020-08-10
br.com.grupofleury.fleury;FLEURY;4.0;28;10000;2020-06-26
br.com.sulamerica.sam.saude;SULAMERICA SAUDE;4.2;50049;1000000;2020-08-11
br.com.gndi.beneficiario.gndieasy;NOTREDAME INTERMEDICA;4.1;35243;1000000;2020-08-05
br.com.bradseg.segurobradescosaude;BRADESCO SAUDE;2.1;8714;1000000;2020-07-09
com.app99.driver;99 DRIVER;3.8;102715;10000000;2020-08-14
br.com.buscape.MainPack;BUSCAPE;4.4;128714;10000000;2020-08-05
com.cabify.driver;CABIFY DRIVER;4.1;45254;1000000;2020-08-11
br.com.carrefour;CARREFOUR;2.9;24968;1000000;2020-06-05
br.com.cea.appb2c;CEA;3.8;27064;5000000;2020-08-12
br.com.sbf.centauro;CENTAURO;4.1;78287;5000000;2020-07-24
com.cvc.minhacvc;CVC;2.7;5714;1000000;2020-08-07
com.gm.decolar;DECOLAR;4.2;167000;10000000;2020-08-12
com.ebay.mobile;EBAY;4.7;3381204;100000000;2020-07-29
br.com.elo7.appbuyer;ELO7;4.5;53512;1000000;2020-08-04
br.com.enjoei.app;ENJOEI;4.2;105731;5000000;2020-08-10
com.farfetch.farfetchshop;FARFETCH;3.8;3881;1000000;2020-08-10
br.com.fastshop.ecommerce.beta;FAST SHOP;4.2;5697;1000000;2020-08-06
br.com.kplay.evgrupohinode;HINODE CONSULTORA;4.2;58;100000;2020-08-11
br.com.leroymerlin;LEROY MERLIN;4.1;2381;500000;2020-01-29
br.com.lojasrenner;LOJAS RENNER;4.6;97846;10000000;2020-08-10
com.mobly;MOBLY;2.7;8177;1000000;2020-08-03
net.natura.semprepresente;NATURA;4.5;88756;5000000;2020-08-13
net.natura.cn;NATURA CONSULTORA;4.4;163029;1000000;2020-08-10
br.com.netshoes.app;NETSHOES;3.9;303997;10000000;2020-08-11
com.schibsted.bomnegocio.androidApp;OLX;4.4;1367319;50000000;2020-08-14
br.com.riachuelo.app;RIACHUELO;3.8;5068;1000000;2020-08-14
br.com.ricardoeletro;RICARDO ELETRO;2.3;824;500000;2020-06-15
br.com.arezzo.schutz;SCHUTZ;4.6;510;100000;2020-07-17
com.cvc.subviagens;SUBMARINO VIAGENS;3.2;829;100000;2020-07-22
com.conductor.tokstok.card;TOKPAY;2.8;117;10000;2020-07-22
com.ubercab.driver;UBER DRIVER;4.0;2025171;50000000;2020-08-10
unimedbh.UnimedBH;UNIMED BH;4.5;5270;100000;2020-07-25
br.coop.unimed.cliente;UNIMED COOP;2.3;2563;500000;2020-07-29
br.com.UnimedRio.Associado;UNIMED RIO;3.1;1228;100000;2020-01-10
tellerina.com.br.vivara;VIVARA;3.0;661;100000;2020-01-13
com.contextlogic.wish;WISH;4.3;10072017;500000000;2020-08-06
com.inditex.zara;ZARA;4.0;159564;10000000;2020-08-12
br.com.zattini;ZATTINI;3.7;43825;5000000;2020-08-11
com.zoom.zoomandroid;ZOOM;4.4;129130;10000000;2020-08-05
br.com.intermedium;INTER;4.5;368855;10000000;2020-08-10
com.nu.production;NUBANK;4.5;417915;10000000;2020-08-11
br.com.neon;NEON;4.4;193963;10000000;2020-07-30
br.com.bradesco.next;NEXT;4.4;164547;5000000;2020-08-15
br.com.uol.ps.myaccount;PAGSEGURO;4.7;739156;10000000;2020-08-07
br.com.bancopan.cartoes;PAN;3.7;55444;5000000;2020-08-10
br.com.original.bank;ORIGINAL;3.8;78367;5000000;2020-08-03
com.bs2.mobilebanking.hub.conta.digital;BS2;4.6;18165;1000000;2020-08-07
goova.sofisa.client.v2;SOFISA;4.3;9512;500000;2020-08-13
com.c6bank.app;C6 BANK;4.3;70433;1000000;2020-08-06
com.mercadolibre;MERCADO LIVRE;4.8;9414711;100000000;2020-08-11
com.amazon.mShop.android.shopping;AMAZON SHOPPING;4.1;1472611;100000000;2020-08-10
com.amazon.avod.thirdpartyclient;AMAZON PRIME;4.4;1931660;100000000;2020-08-03
br.com.bb.android;BANCO DO BRASIL;4.6;2527265;50000000;2020-08-14
com.itau;ITAU;4.4;1493153;10000000;2020-07-29
com.santander.app;SANTANDER;4.3;1342456;10000000;2020-08-13
com.bradesco;BRADESCO;4.5;1630871;50000000;2020-07-21
br.com.gabba.Caixa;CAIXA ECONOMICA FEDERAL;4.4;1707410;50000000;2020-06-25
com.b2w.americanas;AMERICANAS;4.2;424406;50000000;2020-08-02
com.b2w.submarino;SUBMARINO;4.0;91698;10000000;2020-08-04
com.b2w.shoptime;SHOPTIME;4.4;103010;10000000;2020-08-04
com.luizalabs.mlapp;MAGAZINE LUIZA;4.3;424890;50000000;2020-07-23
com.novapontocom.casasbahia;CASAS BAHIA;3.8;138728;10000000;2020-08-15
com.br.GeraTech.Genial;GENIAL;4.5;1199;50000;2020-07-16
com.sonyericsson.pontofrio;PONTO FRIO;3.7;32893;10000000;2020-08-15
com.novapontocom.extra;EXTRA;2.8;26876;1000000;2018-07-16
com.portal.android;STONE;3.9;1375;500000;2020-08-14
br.com.agipag.app;AGIBANK;3.2;22647;1000000;2020-08-04
br.com.meupag;MEU PAG!;3.7;98494;5000000;2020-07-29
com.mercadopago.wallet;MERCADO PAGO;4.5;1265743;10000000;2020-08-13
com.btg.pactual.digital.mobile;BTG PACTUAL;4.4;13934;1000000;2020-08-13
com.picpay;PICPAY;3.7;259359;10000000;2020-08-15
br.com.digio;DIGIO;4.4;354952;5000000;2020-07-27
br.com.cielo.hyaku;CIELO;2.5;1242;100000;2020-06-16
br.com.rico.mobile;RICO;4.6;109748;1000000;2020-08-12
com.b2winc.amedigital;AME DIGITAL;4.4;138204;5000000;2020-08-12
com.itau.iti;ITI;3.8;10738;1000000;2020-08-14
com.recarga.recarga;RECARGAPAY;4.1;470787;10000000;2020-08-14
com.itaucard.activity;ITAUCARD;4.3;431979;10000000;2020-08-10
br.com.santander.way;SANTANDER WAY;4.4;989429;10000000;2020-08-02
br.com.bradesco.cartoes;BRADESCO CARTOES;3.9;161201;10000000;2020-06-25
com.bs2.banco.conta.digital.flamengo;BS2 FLAMENGO;4.7;14176;100000;2020-06-25
br.com.xp.carteira;XP INVESTIMENTOS;4.7;118105;1000000;2020-08-13
br.com.orama.mobile;ORAMA;4.4;789;100000;2020-08-01
br.com.easynvest.rendafixa;EASYNVEST;3.9;24070;1000000;2020-08-14
br.com.clear.droid;CLEAR;2.8;16714;1000000;2019-11-23
br.com.invistacompi.app;PI INVESTIMENTOS;2.6;487;50000;2020-07-08
com.airbnb.android;AIRBNB;4.6;980981;50000000;2020-08-11
com.alibaba.aliexpresshd;ALIEXPRESS;4.5;10058724;100000000;2020-08-14
amaro.amaroandroid;AMARO;4.6;7113;1000000;2020-07-13
br.com.arezzo;AREZZO;4.8;2057;100000;2020-07-01
com.gmail.fernandolabrada.avon;AVON;1.9;257;100000;2019-07-18
br.com.avon.mobile_commerce;AVON CONSULTORA;4.7;66727;1000000;2020-07-29
br.com.belezanaweb.android;BELEZA NA WEB;4.6;11889;1000000;2020-08-10
com.booking;BOOKING;4.7;2707462;100000000;2020-08-17
br.com.amil.beneficiarios;AMIL;4.1;117024;1000000;2020-08-07
com.unimed.guiamdico;UNIMED;2.6;10165;1000000;2019-10-16
br.com.hapvida.hapvida;HAPVIDA;3.7;4726;1000000;2020-06-12
com.boticario.mobile;BOTICARIO;4.5;17135;1000000;2020-08-10
br.com.hermespardini.app;HERMES PARDINI;3.2;568;100000;2020-07-29
com.localiza.mobile;LOCALIZA;4.6;8522;1000000;2020-08-12
br.com.unidas.apprac.android;UNIDAS;2.5;661;100000;2020-07-26
com.goodtravelsoftware.sharecar.toyotabrazil;TOYOTA MOBILITY SERVICES;2.2;145;50000;2020-08-04
br.com.moobie.android;MOOBIE;4.2;5591;500000;2020-07-23
com.cabify.rider;CABIFY;4.0;145589;10000000;2020-08-16
com.taxis99;99;4.6;1553009;50000000;2020-08-17
com.ubercab;UBER;3.9;7076920;500000000;2020-08-10
com.rentcars.rentcarscom;RENTCARS;4.3;3782;1000000;2020-08-07
br.com.appfactory.movida;MOVIDA;3.5;2643;500000;2020-08-07
br.unip.secretariaonlineunip;UNIP;3.6;3755;500000;2019-06-11
br.uninovemobile;UNINOVE;3.7;7272;500000;2020-01-15
br.estacio.estaciomobile;ESTACIO;4.0;4014;100000;2020-08-09
com.aba.wesleycampos.mediakroton;KROTON;4.2;105;10000;2017-02-18
br.com.ulife;ANIMA;2.9;219;10000;2019-10-22
br.com.verga.vmobile.nre;AFYA;1.9;59;5000;2020-05-27
br.com.verga.vmobile.ser;SER EDUCACIONAL;3.1;3007;100000;2019-10-23
br.com.grupoboticario.boticariorepresentante;BOTICARIO CONSULTORA;2.9;11507;1000000;2020-08-10
br.com.grupofleury.fleury;FLEURY;4.0;28;10000;2020-06-26
br.com.sulamerica.sam.saude;SULAMERICA SAUDE;4.2;50071;1000000;2020-08-11
br.com.gndi.beneficiario.gndieasy;NOTREDAME INTERMEDICA;4.1;35325;1000000;2020-08-05
br.com.bradseg.segurobradescosaude;BRADESCO SAUDE;2.1;8724;1000000;2020-07-09
com.app99.driver;99 DRIVER;3.8;102832;10000000;2020-08-14
br.com.buscape.MainPack;BUSCAPE;4.4;128734;10000000;2020-08-05
com.cabify.driver;CABIFY DRIVER;4.1;45273;1000000;2020-08-11
br.com.carrefour;CARREFOUR;2.9;24988;1000000;2020-06-05
br.com.cea.appb2c;CEA;3.8;27138;5000000;2020-08-12
br.com.sbf.centauro;CENTAURO;4.1;78434;5000000;2020-07-24
com.cvc.minhacvc;CVC;2.7;5715;1000000;2020-08-07
com.gm.decolar;DECOLAR;4.2;167007;10000000;2020-08-12
com.ebay.mobile;EBAY;4.7;3382879;100000000;2020-07-29
br.com.elo7.appbuyer;ELO7;4.5;53549;1000000;2020-08-04
br.com.enjoei.app;ENJOEI;4.2;105826;5000000;2020-08-10
com.farfetch.farfetchshop;FARFETCH;3.8;3882;1000000;2020-08-10
br.com.fastshop.ecommerce.beta;FAST SHOP;4.2;5705;1000000;2020-08-06
br.com.kplay.evgrupohinode;HINODE CONSULTORA;4.2;58;100000;2020-08-11
br.com.leroymerlin;LEROY MERLIN;4.1;2389;500000;2020-01-29
br.com.lojasrenner;LOJAS RENNER;4.6;98116;10000000;2020-08-10
com.mobly;MOBLY;2.7;8180;1000000;2020-08-03
net.natura.semprepresente;NATURA;4.5;88810;5000000;2020-08-13
net.natura.cn;NATURA CONSULTORA;4.4;163109;1000000;2020-08-10
br.com.netshoes.app;NETSHOES;3.9;304185;10000000;2020-08-11
com.schibsted.bomnegocio.androidApp;OLX;4.4;1367759;50000000;2020-08-14
br.com.riachuelo.app;RIACHUELO;3.9;5136;1000000;2020-08-14
br.com.ricardoeletro;RICARDO ELETRO;2.4;827;500000;2020-06-15
br.com.arezzo.schutz;SCHUTZ;4.6;514;100000;2020-07-17
com.cvc.subviagens;SUBMARINO VIAGENS;3.2;829;100000;2020-07-22
com.conductor.tokstok.card;TOKPAY;2.8;117;10000;2020-07-22
com.ubercab.driver;UBER DRIVER;4.0;2025611;50000000;2020-08-10
unimedbh.UnimedBH;UNIMED BH;4.5;5309;100000;2020-07-25
br.coop.unimed.cliente;UNIMED COOP;2.3;2571;500000;2020-07-29
br.com.UnimedRio.Associado;UNIMED RIO;3.2;1230;100000;2020-01-10
tellerina.com.br.vivara;VIVARA;3.0;662;100000;2020-01-13
com.contextlogic.wish;WISH;4.3;10075044;500000000;2020-08-06
com.inditex.zara;ZARA;4.0;159647;10000000;2020-08-12
br.com.zattini;ZATTINI;3.7;43866;5000000;2020-08-11
com.zoom.zoomandroid;ZOOM;4.4;129206;10000000;2020-08-05
br.com.intermedium;INTER;4.5;369840;10000000;2020-08-10
com.nu.production;NUBANK;4.5;418478;10000000;2020-08-11
br.com.neon;NEON;4.4;194302;10000000;2020-08-17
br.com.bradesco.next;NEXT;4.4;164940;5000000;2020-08-15
br.com.uol.ps.myaccount;PAGSEGURO;4.7;741478;10000000;2020-08-07
br.com.bancopan.cartoes;PAN;3.7;55678;5000000;2020-08-10
br.com.original.bank;ORIGINAL;3.8;78477;5000000;2020-08-03
com.bs2.mobilebanking.hub.conta.digital;BS2;4.6;18268;1000000;2020-08-07
goova.sofisa.client.v2;SOFISA;4.3;9539;500000;2020-08-13
com.c6bank.app;C6 BANK;4.3;70912;1000000;2020-08-17
com.mercadolibre;MERCADO LIVRE;4.8;9426899;100000000;2020-08-11
com.amazon.mShop.android.shopping;AMAZON SHOPPING;4.1;1473720;100000000;2020-08-10
com.amazon.avod.thirdpartyclient;AMAZON PRIME;4.4;1934684;100000000;2020-08-03
br.com.bb.android;BANCO DO BRASIL;4.6;2532625;50000000;2020-08-14
com.itau;ITAU;4.4;1493745;10000000;2020-07-29
com.santander.app;SANTANDER;4.3;1343626;10000000;2020-08-13
com.bradesco;BRADESCO;4.5;1632191;50000000;2020-07-21
br.com.gabba.Caixa;CAIXA ECONOMICA FEDERAL;4.4;1712599;50000000;2020-06-25
com.b2w.americanas;AMERICANAS;4.2;424849;50000000;2020-08-02
com.b2w.submarino;SUBMARINO;4.0;91759;10000000;2020-08-04
com.b2w.shoptime;SHOPTIME;4.4;103090;10000000;2020-08-04
com.luizalabs.mlapp;MAGAZINE LUIZA;4.3;425491;50000000;2020-08-17
com.novapontocom.casasbahia;CASAS BAHIA;3.8;139045;10000000;2020-08-17
com.br.GeraTech.Genial;GENIAL;4.5;1199;50000;2020-07-16
com.sonyericsson.pontofrio;PONTO FRIO;3.7;32943;10000000;2020-08-17
com.novapontocom.extra;EXTRA;2.8;26885;1000000;2018-07-16
com.portal.android;STONE;3.9;1376;500000;2020-08-17
br.com.agipag.app;AGIBANK;3.2;22656;1000000;2020-08-04
br.com.meupag;MEU PAG!;3.7;98540;5000000;2020-07-29
com.mercadopago.wallet;MERCADO PAGO;4.5;1271216;10000000;2020-08-13
com.btg.pactual.digital.mobile;BTG PACTUAL;4.4;13968;1000000;2020-08-13
com.picpay;PICPAY;3.7;260287;10000000;2020-08-15
br.com.digio;DIGIO;4.4;355232;5000000;2020-07-27
br.com.cielo.hyaku;CIELO;2.5;1248;100000;2020-06-16
br.com.rico.mobile;RICO;4.6;109994;1000000;2020-08-12
com.b2winc.amedigital;AME DIGITAL;4.4;138573;5000000;2020-08-12
com.itau.iti;ITI;3.8;10783;1000000;2020-08-14
com.recarga.recarga;RECARGAPAY;4.1;470899;10000000;2020-08-14
com.itaucard.activity;ITAUCARD;4.3;432158;10000000;2020-08-17
br.com.santander.way;SANTANDER WAY;4.4;990015;10000000;2020-08-02
br.com.bradesco.cartoes;BRADESCO CARTOES;3.9;161347;10000000;2020-06-25
com.bs2.banco.conta.digital.flamengo;BS2 FLAMENGO;4.7;14178;100000;2020-06-25
br.com.xp.carteira;XP INVESTIMENTOS;4.7;118487;1000000;2020-08-13
br.com.orama.mobile;ORAMA;4.5;793;100000;2020-08-01
br.com.easynvest.rendafixa;EASYNVEST;3.9;24094;1000000;2020-08-14
br.com.clear.droid;CLEAR;2.8;16740;1000000;2019-11-23
br.com.invistacompi.app;PI INVESTIMENTOS;2.5;487;50000;2020-07-08
com.airbnb.android;AIRBNB;4.6;981650;50000000;2020-08-11
com.alibaba.aliexpresshd;ALIEXPRESS;4.5;10063545;100000000;2020-08-14
amaro.amaroandroid;AMARO;4.6;7120;1000000;2020-07-13
br.com.arezzo;AREZZO;4.7;2069;100000;2020-07-01
com.gmail.fernandolabrada.avon;AVON;1.9;258;100000;2019-07-18
br.com.avon.mobile_commerce;AVON CONSULTORA;4.7;67073;1000000;2020-07-29
br.com.belezanaweb.android;BELEZA NA WEB;4.6;11910;1000000;2020-08-10
com.booking;BOOKING;4.7;2708819;100000000;2020-08-18
br.com.amil.beneficiarios;AMIL;4.1;117123;1000000;2020-08-07
com.unimed.guiamdico;UNIMED;2.6;10165;1000000;2019-10-16
br.com.hapvida.hapvida;HAPVIDA;3.7;4735;1000000;2020-06-12
com.boticario.mobile;BOTICARIO;4.5;17210;1000000;2020-08-10
br.com.hermespardini.app;HERMES PARDINI;3.2;571;100000;2020-07-29
com.localiza.mobile;LOCALIZA;4.6;8539;1000000;2020-08-12
br.com.unidas.apprac.android;UNIDAS;2.4;666;100000;2020-07-26
com.goodtravelsoftware.sharecar.toyotabrazil;TOYOTA MOBILITY SERVICES;2.2;146;50000;2020-08-04
br.com.moobie.android;MOOBIE;4.2;5595;500000;2020-07-23
com.cabify.rider;CABIFY;4.0;145645;10000000;2020-08-16
com.taxis99;99;4.6;1554454;50000000;2020-08-17
com.ubercab;UBER;3.9;7080268;500000000;2020-08-17
com.rentcars.rentcarscom;RENTCARS;4.3;3784;1000000;2020-08-07
br.com.appfactory.movida;MOVIDA;3.5;2648;500000;2020-08-07
br.unip.secretariaonlineunip;UNIP;3.6;3767;500000;2019-06-11
br.uninovemobile;UNINOVE;3.7;7278;500000;2020-01-15
br.estacio.estaciomobile;ESTACIO;3.9;4055;100000;2020-08-09
com.aba.wesleycampos.mediakroton;KROTON;4.2;105;10000;2017-02-18
br.com.ulife;ANIMA;2.9;219;10000;2019-10-22
br.com.verga.vmobile.nre;AFYA;1.9;59;5000;2020-05-27
br.com.verga.vmobile.ser;SER EDUCACIONAL;3.1;3007;100000;2019-10-23
br.com.grupoboticario.boticariorepresentante;BOTICARIO CONSULTORA;2.9;11528;1000000;2020-08-10
br.com.grupofleury.fleury;FLEURY;4.0;28;10000;2020-06-26
br.com.sulamerica.sam.saude;SULAMERICA SAUDE;4.2;50117;1000000;2020-08-17
br.com.gndi.beneficiario.gndieasy;NOTREDAME INTERMEDICA;4.1;35481;1000000;2020-08-05
br.com.bradseg.segurobradescosaude;BRADESCO SAUDE;2.1;8743;1000000;2020-07-09
com.app99.driver;99 DRIVER;3.8;102986;10000000;2020-08-17
br.com.buscape.MainPack;BUSCAPE;4.4;128755;10000000;2020-08-05
com.cabify.driver;CABIFY DRIVER;4.1;45309;1000000;2020-08-17
br.com.carrefour;CARREFOUR;2.9;25025;1000000;2020-06-05
br.com.cea.appb2c;CEA;3.9;27207;5000000;2020-08-12
br.com.sbf.centauro;CENTAURO;4.1;78610;5000000;2020-07-24
com.cvc.minhacvc;CVC;2.7;5720;1000000;2020-08-07
com.gm.decolar;DECOLAR;4.2;167013;10000000;2020-08-12
com.ebay.mobile;EBAY;4.7;3384594;100000000;2020-07-29
br.com.elo7.appbuyer;ELO7;4.5;53632;1000000;2020-08-04
br.com.enjoei.app;ENJOEI;4.2;105934;5000000;2020-08-10
com.farfetch.farfetchshop;FARFETCH;3.8;3890;1000000;2020-08-10
br.com.fastshop.ecommerce.beta;FAST SHOP;4.2;5715;1000000;2020-08-06
br.com.kplay.evgrupohinode;HINODE CONSULTORA;4.2;59;100000;2020-08-11
